,node_number,Orbit_type_I,Orbit_type_II,two_Orbit_type
4447,4447,22,31,2231
4448,4448,18,15,1518
4449,4449,18,15,1518
4450,4450,22,31,2231
4451,4451,22,19,1922
4452,4452,22,15,1522
4453,4453,22,31,2231
4454,4454,22,54,2254
4455,4455,22,54,2254
4456,4456,22,54,2254
4457,4457,18,15,1518
4458,4458,18,15,1518
4459,4459,18,15,1518
4460,4460,18,15,1518
4461,4461,22,31,2231
4462,4462,22,54,2254
4463,4463,22,54,2254
4464,4464,18,15,1518
4465,4465,22,39,2239
4466,4466,22,31,2231
4467,4467,22,31,2231
4468,4468,15,18,1518
4469,4469,15,18,1518
4470,4470,22,39,2239
4471,4471,22,39,2239
4472,4472,22,54,2254
4473,4473,22,54,2254
4474,4474,22,31,2231
4475,4475,15,18,1518
4476,4476,22,31,2231
4477,4477,15,19,1519
4478,4478,22,39,2239
4479,4479,15,18,1518
4480,4480,22,54,2254
4481,4481,18,15,1518
4482,4482,22,54,2254
4483,4483,15,18,1518
4484,4484,22,54,2254
4485,4485,22,31,2231
4486,4486,22,54,2254
4487,4487,22,31,2231
4488,4488,22,54,2254
4489,4489,22,54,2254
4490,4490,18,15,1518
4491,4491,22,31,2231
4492,4492,15,19,1519
4493,4493,22,20,2022
4494,4494,22,20,2022
4495,4495,18,15,1518
4496,4496,15,18,1518
4497,4497,22,31,2231
4498,4498,22,31,2231
4499,4499,22,31,2231
4500,4500,22,54,2254
4501,4501,18,15,1518
4502,4502,22,54,2254
4503,4503,22,39,2239
4504,4504,22,39,2239
4505,4505,18,15,1518
4506,4506,22,31,2231
4507,4507,22,54,2254
4508,4508,22,54,2254
4509,4509,22,54,2254
4510,4510,22,39,2239
4511,4511,15,19,1519
4512,4512,18,15,1518
4513,4513,22,31,2231
4514,4514,22,31,2231
4515,4515,22,54,2254
4516,4516,18,15,1518
4517,4517,18,27,1827
4518,4518,22,31,2231
4519,4519,22,31,2231
4520,4520,15,18,1518
4521,4521,22,31,2231
4522,4522,22,31,2231
4523,4523,18,19,1819
4524,4524,22,31,2231
4525,4525,22,31,2231
4526,4526,22,31,2231
4527,4527,22,31,2231
4528,4528,18,15,1518
4529,4529,22,54,2254
4530,4530,22,31,2231
4531,4531,22,31,2231
4532,4532,18,15,1518
4533,4533,22,31,2231
4534,4534,18,15,1518
4535,4535,22,19,1922
4536,4536,22,31,2231
4537,4537,22,31,2231
4538,4538,22,19,1922
4539,4539,22,39,2239
4540,4540,18,15,1518
4541,4541,22,31,2231
4542,4542,18,15,1518
4543,4543,18,15,1518
4544,4544,22,39,2239
4545,4545,15,18,1518
4546,4546,15,18,1518
4547,4547,18,15,1518
4548,4548,22,54,2254
4549,4549,22,19,1922
4550,4550,22,54,2254
4551,4551,18,15,1518
4552,4552,22,31,2231
4553,4553,18,15,1518
4554,4554,22,31,2231
4555,4555,22,31,2231
4556,4556,22,31,2231
4557,4557,15,18,1518
4558,4558,22,54,2254
4559,4559,22,31,2231
4560,4560,18,27,1827
4561,4561,22,31,2231
4562,4562,22,54,2254
4563,4563,22,39,2239
4564,4564,15,18,1518
4565,4565,22,54,2254
4566,4566,18,15,1518
4567,4567,22,54,2254
4568,4568,15,18,1518
4569,4569,22,31,2231
4570,4570,22,19,1922
4571,4571,15,19,1519
4572,4572,19,15,1519
4573,4573,22,54,2254
4574,4574,22,39,2239
4575,4575,18,27,1827
4576,4576,22,54,2254
4577,4577,22,31,2231
4578,4578,18,15,1518
4579,4579,22,39,2239
4580,4580,15,19,1519
4581,4581,22,54,2254
4582,4582,22,54,2254
4583,4583,18,15,1518
4584,4584,22,31,2231
4585,4585,22,31,2231
4586,4586,22,19,1922
4587,4587,22,54,2254
4588,4588,22,31,2231
4589,4589,22,54,2254
4590,4590,22,54,2254
4591,4591,22,54,2254
4592,4592,18,22,1822
4593,4593,22,19,1922
4594,4594,15,18,1518
4595,4595,18,15,1518
4596,4596,18,15,1518
4597,4597,22,31,2231
4598,4598,22,31,2231
4599,4599,22,31,2231
4600,4600,22,31,2231
4601,4601,22,54,2254
4602,4602,18,15,1518
4603,4603,22,31,2231
4604,4604,18,15,1518
4605,4605,18,27,1827
4606,4606,22,54,2254
4607,4607,22,54,2254
4608,4608,22,19,1922
4609,4609,22,31,2231
4610,4610,22,19,1922
4611,4611,22,31,2231
4612,4612,22,54,2254
4613,4613,18,15,1518
4614,4614,22,31,2231
4615,4615,22,19,1922
4616,4616,22,31,2231
4617,4617,15,19,1519
4618,4618,22,39,2239
4619,4619,22,39,2239
4620,4620,22,19,1922
4621,4621,22,19,1922
4622,4622,22,54,2254
4623,4623,22,19,1922
4624,4624,22,39,2239
4625,4625,18,15,1518
4626,4626,18,22,1822
4627,4627,15,19,1519
4628,4628,15,19,1519
4629,4629,22,31,2231
4630,4630,15,18,1518
4631,4631,18,27,1827
4632,4632,22,31,2231
4633,4633,22,31,2231
4634,4634,22,39,2239
4635,4635,22,31,2231
4636,4636,22,31,2231
4637,4637,22,31,2231
4638,4638,18,22,1822
4639,4639,22,31,2231
4640,4640,22,39,2239
4641,4641,22,31,2231
4642,4642,18,19,1819
4643,4643,18,15,1518
4644,4644,22,31,2231
4645,4645,22,15,1522
4646,4646,18,27,1827
4647,4647,15,18,1518
4648,4648,22,31,2231
4649,4649,22,31,2231
4650,4650,18,27,1827
4651,4651,15,19,1519
4652,4652,22,54,2254
4653,4653,18,27,1827
4654,4654,19,15,1519
4655,4655,18,15,1518
4656,4656,22,31,2231
4657,4657,15,18,1518
4658,4658,22,54,2254
4659,4659,22,39,2239
4660,4660,22,31,2231
4661,4661,18,15,1518
4662,4662,15,27,1527
4663,4663,22,54,2254
4664,4664,18,15,1518
4665,4665,22,54,2254
4666,4666,18,15,1518
4667,4667,22,31,2231
4668,4668,22,54,2254
4669,4669,22,31,2231
4670,4670,18,15,1518
4671,4671,19,15,1519
4672,4672,22,54,2254
4673,4673,18,27,1827
4674,4674,15,18,1518
4675,4675,22,31,2231
4676,4676,22,54,2254
4677,4677,22,31,2231
4678,4678,18,15,1518
4679,4679,22,54,2254
4680,4680,22,31,2231
4681,4681,18,15,1518
4682,4682,22,31,2231
4683,4683,18,15,1518
4684,4684,22,39,2239
4685,4685,22,39,2239
4686,4686,22,39,2239
4687,4687,18,15,1518
4688,4688,22,54,2254
4689,4689,22,31,2231
4690,4690,22,39,2239
4691,4691,22,31,2231
4692,4692,22,31,2231
4693,4693,22,39,2239
4694,4694,22,19,1922
4695,4695,18,15,1518
4696,4696,22,20,2022
4697,4697,22,31,2231
4698,4698,22,54,2254
4699,4699,22,31,2231
4700,4700,22,54,2254
4701,4701,22,31,2231
4702,4702,22,39,2239
4703,4703,22,54,2254
4704,4704,22,39,2239
4705,4705,22,54,2254
4706,4706,18,15,1518
4707,4707,22,19,1922
4708,4708,18,27,1827
4709,4709,22,54,2254
4710,4710,18,27,1827
4711,4711,18,15,1518
4712,4712,22,54,2254
4713,4713,18,15,1518
4714,4714,22,19,1922
4715,4715,22,19,1922
4716,4716,22,54,2254
4717,4717,22,31,2231
4718,4718,22,54,2254
4719,4719,22,31,2231
4720,4720,15,18,1518
4721,4721,22,31,2231
4722,4722,22,31,2231
4723,4723,22,54,2254
4724,4724,22,19,1922
4725,4725,22,31,2231
4726,4726,22,54,2254
4727,4727,18,15,1518
4728,4728,18,15,1518
4729,4729,22,31,2231
4730,4730,22,20,2022
4731,4731,22,31,2231
4732,4732,19,15,1519
4733,4733,22,54,2254
4734,4734,22,19,1922
4735,4735,22,31,2231
4736,4736,22,39,2239
4737,4737,22,54,2254
4738,4738,15,18,1518
4739,4739,18,15,1518
4740,4740,18,15,1518
4741,4741,22,39,2239
4742,4742,22,39,2239
4743,4743,18,15,1518
4744,4744,22,54,2254
4745,4745,22,39,2239
4746,4746,22,54,2254
4747,4747,22,31,2231
4748,4748,22,19,1922
4749,4749,22,54,2254
4750,4750,22,31,2231
4751,4751,18,19,1819
4752,4752,22,15,1522
4753,4753,18,15,1518
4754,4754,22,39,2239
4755,4755,22,31,2231
4756,4756,22,54,2254
4757,4757,18,15,1518
4758,4758,18,15,1518
4759,4759,22,19,1922
4760,4760,22,54,2254
4761,4761,22,31,2231
4762,4762,18,15,1518
4763,4763,22,31,2231
4764,4764,22,54,2254
4765,4765,22,54,2254
4766,4766,15,18,1518
4767,4767,15,18,1518
4768,4768,22,39,2239
4769,4769,22,54,2254
4770,4770,22,39,2239
4771,4771,18,15,1518
4772,4772,18,15,1518
4773,4773,22,31,2231
4774,4774,22,31,2231
4775,4775,22,31,2231
4776,4776,18,15,1518
4777,4777,22,31,2231
4778,4778,22,54,2254
4779,4779,18,27,1827
4780,4780,22,31,2231
4781,4781,22,39,2239
4782,4782,22,54,2254
4783,4783,22,54,2254
4784,4784,22,39,2239
4785,4785,22,31,2231
4786,4786,22,19,1922
4787,4787,18,15,1518
4788,4788,18,15,1518
4789,4789,15,19,1519
4790,4790,22,54,2254
4791,4791,22,18,1822
4792,4792,22,31,2231
4793,4793,22,19,1922
4794,4794,18,19,1819
4795,4795,22,19,1922
4796,4796,22,19,1922
4797,4797,22,54,2254
4798,4798,22,19,1922
4799,4799,22,31,2231
4800,4800,22,54,2254
4801,4801,22,31,2231
4802,4802,22,31,2231
4803,4803,22,19,1922
4804,4804,22,19,1922
4805,4805,15,27,1527
4806,4806,22,19,1922
4807,4807,22,31,2231
4808,4808,22,54,2254
4809,4809,22,20,2022
4810,4810,18,15,1518
4811,4811,22,31,2231
4812,4812,22,31,2231
4813,4813,22,31,2231
4814,4814,18,15,1518
4815,4815,22,15,1522
4816,4816,22,31,2231
4817,4817,22,39,2239
4818,4818,18,15,1518
4819,4819,18,15,1518
4820,4820,19,15,1519
4821,4821,18,19,1819
4822,4822,18,15,1518
4823,4823,22,54,2254
4824,4824,22,19,1922
4825,4825,18,15,1518
4826,4826,18,15,1518
4827,4827,22,31,2231
4828,4828,22,54,2254
4829,4829,22,31,2231
4830,4830,22,54,2254
4831,4831,18,15,1518
4832,4832,22,54,2254
4833,4833,18,27,1827
4834,4834,22,54,2254
4835,4835,22,19,1922
4836,4836,22,54,2254
4837,4837,22,31,2231
4838,4838,18,15,1518
4839,4839,18,15,1518
4840,4840,22,54,2254
4841,4841,22,39,2239
4842,4842,22,31,2231
4843,4843,22,31,2231
4844,4844,15,18,1518
4845,4845,22,20,2022
4846,4846,19,18,1819
4847,4847,22,31,2231
4848,4848,22,31,2231
4849,4849,18,15,1518
4850,4850,22,54,2254
4851,4851,18,15,1518
4852,4852,22,54,2254
4853,4853,22,54,2254
4854,4854,22,54,2254
4855,4855,22,31,2231
4856,4856,22,31,2231
4857,4857,22,39,2239
4858,4858,22,31,2231
4859,4859,22,31,2231
4860,4860,22,54,2254
4861,4861,22,54,2254
4862,4862,22,31,2231
4863,4863,22,31,2231
4864,4864,22,19,1922
4865,4865,22,31,2231
4866,4866,18,15,1518
4867,4867,15,18,1518
4868,4868,22,15,1522
4869,4869,22,54,2254
4870,4870,18,15,1518
4871,4871,18,15,1518
4872,4872,18,27,1827
4873,4873,22,54,2254
4874,4874,18,15,1518
4875,4875,22,31,2231
4876,4876,22,31,2231
4877,4877,19,22,1922
4878,4878,18,15,1518
4879,4879,18,15,1518
4880,4880,22,31,2231
4881,4881,22,15,1522
4882,4882,22,54,2254
4883,4883,22,31,2231
4884,4884,22,39,2239
4885,4885,22,31,2231
4886,4886,22,39,2239
4887,4887,18,15,1518
4888,4888,22,15,1522
4889,4889,15,18,1518
4890,4890,22,31,2231
4891,4891,22,31,2231
4892,4892,22,39,2239
4893,4893,22,31,2231
4894,4894,22,31,2231
4895,4895,18,15,1518
4896,4896,22,39,2239
4897,4897,18,15,1518
4898,4898,15,27,1527
4899,4899,18,15,1518
4900,4900,22,54,2254
4901,4901,22,54,2254
4902,4902,22,54,2254
4903,4903,19,22,1922
4904,4904,22,19,1922
4905,4905,22,54,2254
4906,4906,18,15,1518
4907,4907,22,54,2254
4908,4908,18,15,1518
4909,4909,22,31,2231
4910,4910,15,18,1518
4911,4911,22,54,2254
4912,4912,22,19,1922
4913,4913,22,31,2231
4914,4914,22,54,2254
4915,4915,22,31,2231
4916,4916,22,31,2231
4917,4917,22,31,2231
4918,4918,22,31,2231
4919,4919,22,39,2239
4920,4920,22,31,2231
4921,4921,22,39,2239
4922,4922,18,15,1518
4923,4923,18,15,1518
4924,4924,22,19,1922
4925,4925,22,31,2231
4926,4926,22,31,2231
4927,4927,22,54,2254
4928,4928,18,22,1822
4929,4929,22,31,2231
4930,4930,22,31,2231
4931,4931,22,31,2231
4932,4932,22,31,2231
4933,4933,22,19,1922
4934,4934,22,31,2231
4935,4935,15,18,1518
4936,4936,22,31,2231
4937,4937,15,19,1519
4938,4938,22,54,2254
4939,4939,22,31,2231
4940,4940,22,31,2231
4941,4941,18,15,1518
4942,4942,22,31,2231
4943,4943,22,39,2239
4944,4944,22,39,2239
4945,4945,18,15,1518
4946,4946,22,54,2254
4947,4947,22,39,2239
4948,4948,15,18,1518
4949,4949,15,18,1518
4950,4950,22,31,2231
4951,4951,19,22,1922
4952,4952,22,39,2239
4953,4953,15,19,1519
4954,4954,22,54,2254
4955,4955,18,15,1518
4956,4956,18,15,1518
4957,4957,22,31,2231
4958,4958,22,20,2022
4959,4959,22,31,2231
4960,4960,22,54,2254
4961,4961,22,20,2022
4962,4962,22,54,2254
4963,4963,18,15,1518
4964,4964,22,31,2231
4965,4965,18,15,1518
4966,4966,22,31,2231
4967,4967,22,15,1522
4968,4968,22,19,1922
4969,4969,22,31,2231
4970,4970,22,54,2254
4971,4971,22,31,2231
4972,4972,22,39,2239
4973,4973,18,22,1822
4974,4974,22,31,2231
4975,4975,22,54,2254
4976,4976,18,27,1827
4977,4977,18,15,1518
4978,4978,22,54,2254
4979,4979,18,15,1518
4980,4980,22,19,1922
4981,4981,22,20,2022
4982,4982,22,54,2254
4983,4983,22,39,2239
4984,4984,18,15,1518
4985,4985,22,54,2254
4986,4986,22,31,2231
4987,4987,22,54,2254
4988,4988,22,39,2239
4989,4989,22,31,2231
4990,4990,18,15,1518
4991,4991,15,18,1518
4992,4992,22,19,1922
4993,4993,22,54,2254
4994,4994,22,39,2239
4995,4995,22,54,2254
4996,4996,22,19,1922
4997,4997,22,31,2231
4998,4998,15,18,1518
4999,4999,15,18,1518
5000,5000,22,54,2254
5001,5001,22,31,2231
5002,5002,22,54,2254
5003,5003,22,31,2231
5004,5004,18,15,1518
5005,5005,22,31,2231
5006,5006,22,31,2231
5007,5007,22,31,2231
5008,5008,22,39,2239
5009,5009,18,15,1518
5010,5010,22,19,1922
5011,5011,22,31,2231
5012,5012,18,15,1518
5013,5013,22,54,2254
5014,5014,22,31,2231
5015,5015,18,15,1518
5016,5016,22,31,2231
5017,5017,22,31,2231
5018,5018,22,31,2231
5019,5019,15,19,1519
5020,5020,22,19,1922
5021,5021,22,54,2254
5022,5022,18,15,1518
5023,5023,22,31,2231
5024,5024,22,54,2254
5025,5025,22,31,2231
5026,5026,22,39,2239
5027,5027,15,18,1518
5028,5028,18,15,1518
5029,5029,15,19,1519
5030,5030,22,31,2231
5031,5031,22,31,2231
5032,5032,22,31,2231
5033,5033,22,31,2231
5034,5034,22,39,2239
5035,5035,22,39,2239
5036,5036,18,15,1518
5037,5037,22,20,2022
5038,5038,22,15,1522
5039,5039,18,15,1518
5040,5040,22,39,2239
5041,5041,18,15,1518
5042,5042,22,31,2231
5043,5043,15,18,1518
5044,5044,18,15,1518
5045,5045,22,19,1922
5046,5046,22,54,2254
5047,5047,22,19,1922
5048,5048,22,54,2254
5049,5049,22,19,1922
5050,5050,22,54,2254
5051,5051,22,20,2022
5052,5052,22,54,2254
5053,5053,18,15,1518
5054,5054,22,31,2231
5055,5055,18,15,1518
5056,5056,22,19,1922
5057,5057,18,15,1518
5058,5058,22,31,2231
5059,5059,18,15,1518
5060,5060,18,15,1518
5061,5061,22,39,2239
5062,5062,22,31,2231
5063,5063,22,31,2231
5064,5064,19,15,1519
5065,5065,22,31,2231
5066,5066,22,19,1922
5067,5067,22,20,2022
5068,5068,22,20,2022
5069,5069,22,54,2254
5070,5070,22,54,2254
5071,5071,22,31,2231
5072,5072,22,20,2022
5073,5073,18,22,1822
5074,5074,22,31,2231
5075,5075,22,31,2231
5076,5076,22,54,2254
5077,5077,22,18,1822
5078,5078,22,18,1822
5079,5079,22,19,1922
5080,5080,22,31,2231
5081,5081,22,54,2254
5082,5082,22,39,2239
5083,5083,22,31,2231
5084,5084,22,31,2231
5085,5085,18,15,1518
5086,5086,22,39,2239
5087,5087,22,54,2254
5088,5088,22,31,2231
5089,5089,15,19,1519
5090,5090,15,6,615
5091,5091,18,22,1822
5092,5092,22,54,2254
5093,5093,22,20,2022
5094,5094,15,18,1518
5095,5095,15,18,1518
5096,5096,22,31,2231
5097,5097,22,31,2231
5098,5098,19,18,1819
5099,5099,22,54,2254
5100,5100,22,31,2231
5101,5101,22,19,1922
5102,5102,22,31,2231
5103,5103,18,15,1518
5104,5104,22,31,2231
5105,5105,19,18,1819
5106,5106,18,15,1518
5107,5107,22,18,1822
5108,5108,22,54,2254
5109,5109,22,54,2254
5110,5110,22,39,2239
5111,5111,15,18,1518
5112,5112,22,54,2254
5113,5113,22,31,2231
5114,5114,18,15,1518
5115,5115,18,27,1827
5116,5116,22,54,2254
5117,5117,18,15,1518
5118,5118,22,19,1922
5119,5119,18,19,1819
5120,5120,22,31,2231
5121,5121,22,31,2231
5122,5122,18,15,1518
5123,5123,22,31,2231
5124,5124,18,15,1518
5125,5125,18,15,1518
5126,5126,22,31,2231
5127,5127,22,31,2231
5128,5128,22,31,2231
5129,5129,22,39,2239
5130,5130,22,54,2254
5131,5131,22,54,2254
5132,5132,22,19,1922
5133,5133,18,15,1518
5134,5134,22,19,1922
5135,5135,15,18,1518
5136,5136,22,54,2254
5137,5137,22,39,2239
5138,5138,22,19,1922
5139,5139,18,15,1518
5140,5140,18,15,1518
5141,5141,18,15,1518
5142,5142,18,15,1518
5143,5143,22,54,2254
5144,5144,22,19,1922
5145,5145,22,31,2231
5146,5146,18,15,1518
5147,5147,15,19,1519
5148,5148,22,31,2231
5149,5149,22,19,1922
5150,5150,18,15,1518
5151,5151,19,15,1519
5152,5152,22,31,2231
5153,5153,22,31,2231
5154,5154,22,18,1822
5155,5155,22,54,2254
5156,5156,22,54,2254
5157,5157,22,39,2239
5158,5158,19,15,1519
5159,5159,22,54,2254
5160,5160,22,20,2022
5161,5161,18,15,1518
5162,5162,22,31,2231
5163,5163,18,27,1827
5164,5164,22,54,2254
5165,5165,18,15,1518
5166,5166,22,54,2254
5167,5167,22,54,2254
5168,5168,22,20,2022
5169,5169,22,31,2231
5170,5170,22,19,1922
5171,5171,22,39,2239
5172,5172,22,39,2239
5173,5173,22,31,2231
5174,5174,22,54,2254
5175,5175,22,39,2239
5176,5176,18,15,1518
5177,5177,18,15,1518
5178,5178,18,15,1518
5179,5179,22,39,2239
5180,5180,18,19,1819
5181,5181,22,54,2254
5182,5182,22,54,2254
5183,5183,22,54,2254
5184,5184,22,19,1922
5185,5185,22,54,2254
5186,5186,22,31,2231
5187,5187,18,15,1518
5188,5188,22,39,2239
5189,5189,18,15,1518
5190,5190,22,31,2231
5191,5191,22,54,2254
5192,5192,22,31,2231
5193,5193,22,19,1922
5194,5194,22,31,2231
5195,5195,18,15,1518
5196,5196,22,31,2231
5197,5197,22,31,2231
5198,5198,22,54,2254
5199,5199,22,39,2239
5200,5200,22,54,2254
